,Brand Name,Generic Name,Claim Count,Total Spending,Beneficiary Count,Total Annual Spending Per User,Unit Count,Average Cost Per Unit (Weighted),Beneficiary Count No LIS,Average Beneficiary Cost Share No LIS,Beneficiary Count LIS,Average Beneficiary Cost Share LIS,Year,Matched Drug Name,Indication
1654,gammagard liquid,immun glob g (igg)/gly/iga 50+,33515.0,301469067.86,3337.0,90341.344879,24159966.0,12.478041892,1802.0,4946.90399,1535.0,105.8822671,2015,,
1655,gammagard s-d,immun glob g/gly/gluc/iga 0-50,600.0,4169907.82,62.0,67256.577742,5406.2,750.18644115,34.0,3668.1264706,28.0,123.85142857,2015,,
1656,gammaked,immun glob g (igg)/gly/iga 50+,2897.0,26190848.72,320.0,81846.40225,2131190.0,12.283496695,215.0,4749.5496279,105.0,71.008571429,2015,,
1657,gammaplex,immun glob g/sorb/gly/iga 0-50,1530.0,14492412.69,254.0,57056.742874,2146710.0,6.7509876462,153.0,3436.8756209,101.0,88.666336634,2015,,
1658,gamunex,immun glob g (igg)/gly/iga 50+,,,,,,,,,,,2015,,
1659,gamunex-c,immun glob g (igg)/gly/iga 50+,20046.0,142555854.1,2000.0,71277.92705,14010689.68,10.141050835,1241.0,4031.7860516,759.0,96.782055336,2015,,
1660,ganciclovir sodium,ganciclovir sodium,614.0,357916.69,122.0,2933.7433607,62903.334,5.6899478492,55.0,601.23872727,67.0,8.6937313433,2015,ganciclovir,Viral infections
1661,gani-tuss nr,guaifenesin/codeine phosphate,,,,,,,,,,,2015,codeine,Cough
1662,gani-tuss-dm nr,guaifenesin/dextromethorphan,,,,,,,,,,,2015,dextromethorphan,Cough; Pain
1663,garamycin,gentamicin sulfate,44.0,887.18,40.0,22.1795,273.5,4.1063288182,21.0,11.948571429,19.0,0.6842105263,2015,gentamicin,Bacterial infection
1664,gardasil,"human papilomvirus vac,qval/pf",500.0,90249.61,351.0,257.12139601,333.0,272.09579753,102.0,76.854803922,249.0,3.2420080321,2015,,
1665,gardasil 9,hpv vaccine 9-valent/pf,74.0,14962.82,48.0,311.72541667,43.5,343.9607735,18.0,96.424444444,30.0,3.26,2015,,
1666,gastrinex nf,hyoscyamine sulfate/phenyltolx,,,,,,,,,,,2015,hyoscyamine,Gastrointestinal disorders
1667,gastrocrom,cromolyn sodium,166.0,355795.85,42.0,8471.3297619,219720.0,1.6193148098,28.0,818.06607143,14.0,8.0142857143,2015,cromolyn sodium,Atopic dermatitis
1668,gatifloxacin,gatifloxacin,137903.0,13147292.1,91584.0,143.55446475,367130.5,35.81095033,72911.0,50.643640877,18673.0,4.1165061854,2015,gatifloxacin,Respiratory tract infections
1669,gattex,teduglutide,2104.0,74173305.53,325.0,228225.55548,3051.0,24311.1457,169.0,11424.480769,156.0,416.43429487,2015,teduglutide,Short bowel syndrome
1670,gauze bandage,gauze bandage,79.0,370.34,51.0,7.2615686275,2465.0,0.1502393509,17.0,2.2888235294,34.0,1.7258823529,2015,,
1671,gauze pads,gauze bandage,547.0,4350.99,366.0,11.88795082,32593.0,0.1334946154,163.0,1.8395092025,203.0,1.514137931,2015,,
1672,gavilyte-c,"peg 3350/na sulf,bicarb,cl/kcl",166228.0,2497763.01,156326.0,15.977911608,676382015.41,0.0036928288,120513.0,9.4201571615,35813.0,1.5085309804,2015,,
1673,gavilyte-g,"peg 3350/na sulf,bicarb,cl/kcl",269790.0,3748911.25,255761.0,14.657869065,1095002579.4,0.0034236552,157547.0,8.179938558,98214.0,1.4394476348,2015,,
1674,gavilyte-h and bisacodyl,bisac/nacl/nahco3/kcl/peg 3350,584.0,38190.32,570.0,67.000561404,12579.0,3.0360378408,403.0,25.155583127,167.0,1.1974251497,2015,,
1675,gavilyte-n,sodium chloride/nahco3/kcl/peg,270825.0,5007114.82,261309.0,19.161662323,1093469586.2,0.0045791075,181765.0,9.0357198581,79544.0,1.5572667957,2015,sodium chloride,Skin burns
1676,gazyva,obinutuzumab,56.0,557424.08,19.0,29338.109474,4200.0,132.72001905,,,,,2015,obinutuzumab,Chronic lymphocytic leukaemia
1677,gelclair,pot sor/hy-ethylcel/pvp/hyalur,,,,,,,,,,,2015,,
1678,gel-kam,stannous fluoride,,,,,,,,,,,2015,,
1679,gelnique,oxybutynin,5999.0,1757211.82,2173.0,808.65707317,699619.0,2.5116696659,1630.0,156.74272393,543.0,12.332854512,2015,(s)-oxybutynin,Urinary incontinence
1680,gelnique,oxybutynin chloride,11396.0,4170465.35,3201.0,1302.8632771,499665.0,8.3465228703,2429.0,243.35892548,772.0,10.93242228,2015,chloride,Solid tumours
1681,gemcitabine hcl,gemcitabine hcl,1785.0,1254189.71,502.0,2498.3858765,24363.66,150.49763163,231.0,306.95225108,271.0,5.80900369,2015,gemcitabine,Cancers
1682,gemfibrozil,gemfibrozil,1880615.0,30119919.09,392702.0,76.699174157,172839558.33,0.1742651936,247333.0,40.449473503,145369.0,6.4738049378,2015,gemfibrozil,Hyperlipidemia
1683,gemzar,gemcitabine hcl,19.0,2045.02,,,47.0,43.51106383,,,,,2015,gemcitabine,Cancers
1684,genadur,carbit/equis xt/ethan/chit/msm,,,,,,,,,,,2015,,
1685,generess fe,noreth-ethinyl estradiol/iron,527.0,75164.02,126.0,596.53984127,18648.0,4.0306746032,,,,,2015,estradiol,Breast cancer
1686,generlac,lactulose,217759.0,3984318.48,84493.0,47.15560437,225954585.56,0.0176332712,37059.0,16.357101109,47434.0,2.442758359,2015,lactulose,Constipation
1687,gengraf,"cyclosporine, modified",10895.0,2408330.49,1995.0,1207.183203,1945948.997,1.5198223735,1454.0,224.63702889,541.0,19.757042514,2015,cyclosporine,Psoriasis
1688,genotropin,somatropin,4523.0,8427442.48,659.0,12788.228346,120789.28,165.48121997,375.0,1417.2598133,284.0,19.011267606,2015,somatropin recombinant,Growth hormone deficiency
1689,gentak,gentamicin sulfate,39887.0,667662.42,33078.0,20.184485761,146147.275,4.5684219566,19626.0,9.4239141955,13452.0,1.1876397562,2015,gentamicin,Bacterial infection
1690,gentamicin sulfate,gentamicin sulfate,431621.0,11133412.27,285028.0,39.060766907,18848089.74,1.4448879614,163682.0,10.760123166,121346.0,1.3902642032,2015,gentamicin,Bacterial infection
1691,gentamicin sulfate,gentamicin sulfate/pf,296.0,24979.05,112.0,223.02723214,89333.62,0.2795089063,70.0,31.710142857,42.0,2.8288095238,2015,gentamicin,Bacterial infection
1692,gentamicin sulfate in ns,"gentamicin in nacl, iso-osm",2221.0,50225.98,913.0,55.012026287,1085508.0,0.0486835334,111.0,29.227297297,802.0,0.7650124688,2015,gentamicin,Bacterial infection
1693,genvoya,elviteg/cobi/emtric/tenofo ala,1232.0,3442667.28,1014.0,3395.1353846,39968.0,86.135590472,244.0,164.73057377,770.0,0.5141558442,2015,,
1694,geodon,ziprasidone hcl,13255.0,12055046.76,1813.0,6649.2260121,817548.0,14.719891381,207.0,779.5552657,1606.0,18.328430884,2015,ziprasidone,Schizophrenia
1695,geodon,ziprasidone mesylate,6992.0,1118075.05,2972.0,376.2029105,45301.9,24.680533267,407.0,123.3527027,2565.0,2.784502924,2015,ziprasidone,Schizophrenia
1696,gesticare dha,"pnv with ca,no.60/iron/fa/dha",,,,,,,,,,,2015,iron,Iron deficiency anaemia
1697,gianvi,ethinyl estradiol/drospirenone,4682.0,304667.49,909.0,335.16775578,170246.0,1.7895720898,85.0,158.22047059,824.0,6.89875,2015,estradiol,Breast cancer
1698,giazo,balsalazide disodium,157.0,123349.27,41.0,3008.5187805,25792.0,4.7824623914,,,,,2015,balsalazide,Inflammatory bowel disease
1699,gildagia,norethindrone-ethinyl estrad,588.0,17223.18,100.0,172.2318,18930.0,0.9098351823,15.0,125.84333333,85.0,3.9625882353,2015,norethindrone,Oral contraceptive
1700,gildess,norethindrone ac-eth estradiol,7668.0,201359.44,1602.0,125.69253433,233610.0,0.8627354219,249.0,77.526787149,1353.0,5.1379231338,2015,estradiol,Breast cancer
1701,gildess 24 fe,norethindrone-e.estradiol-iron,65.0,5579.47,24.0,232.47791667,2380.0,2.3443151261,,,,,2015,estradiol,Breast cancer
1702,gildess fe,norethindrone-e.estradiol-iron,17404.0,392475.61,3620.0,108.4186768,634140.0,0.6189291228,416.0,72.858918269,3204.0,4.7488764045,2015,estradiol,Breast cancer
1703,gilenya,fingolimod hcl,57470.0,387672780.54,7213.0,53746.399631,1967671.0,197.02113846,2260.0,3351.7307478,4953.0,72.861776701,2015,fingolimod,Multiple sclerosis
1704,gilotrif,afatinib dimaleate,8792.0,58746615.18,1795.0,32727.91932,262960.0,223.40466232,1272.0,2543.414489,523.0,82.11210325,2015,,
1705,gilphex tr,guaifenesin/phenylephrine hcl,,,,,,,,,,,2015,phenylephrine,Ophthalmic disorders
1706,glassia,alpha-1-proteinase inhibitor,1744.0,16606331.38,193.0,86043.167772,32284124.0,0.5143807334,98.0,5067.755,95.0,99.015263158,2015,alpha-1-proteinase inhibitor,Panacinar emphysema
1707,glatopa,glatiramer acetate,5854.0,29181271.41,1802.0,16193.824312,183001.0,159.45962814,686.0,423.48661808,1116.0,7.2410483871,2015,glatiramer acetate,Multiple sclerosis
1708,gleevec,imatinib mesylate,125076.0,1232939891.3,15193.0,81151.839088,5779511.991,262.7809556,9987.0,4418.8061981,5206.0,111.4678083,2015,imatinib,Chronic myelogenous leukemia
1709,gleostine,lomustine,1694.0,535653.65,537.0,997.49283054,4707.0,141.16180202,349.0,257.30819484,188.0,18.206542553,2015,lomustine,Brain cancer
1710,glimepiride,glimepiride,6291186.0,74911342.62,1228943.0,60.955913024,465957820.84,0.1586071013,841755.0,23.098216322,387188.0,6.1156642251,2015,glimepiride,Diabetes mellitus
1711,glipizide,glipizide,5776925.0,42892252.29,1185609.0,36.177401057,576557119.92,0.0745687653,707953.0,17.333457235,477656.0,4.9504362554,2015,glipizide,Diabetes mellitus
1712,glipizide er,glipizide,2117959.0,40698752.59,470217.0,86.553128853,145256338.07,0.2762500557,287747.0,35.350589893,182470.0,6.1245606401,2015,glipizide,Diabetes mellitus
1713,glipizide xl,glipizide,1299992.0,27798164.44,317319.0,87.603214557,97328269.62,0.282546552,210716.0,28.60077379,106603.0,6.1511237958,2015,glipizide,Diabetes mellitus
1714,glipizide-metformin,glipizide/metformin hcl,389932.0,31161359.48,82272.0,378.76020371,53610211.469,0.5811508617,49603.0,57.150042739,32669.0,7.5538418684,2015,metformin,Diabetes mellitus
1715,glucagen,"glucagon,human recombinant",64182.0,16141630.14,31831.0,507.10408533,73284.0,220.22809833,4129.0,103.76026399,27702.0,2.3356306404,2015,glucagon recombinant,Hypoglycemia
1716,glucagon emergency kit,"glucagon,human recombinant",97514.0,28127625.43,58314.0,482.34772833,130212.236,216.01368884,24009.0,69.352872256,34305.0,4.1025710538,2015,glucagon recombinant,Hypoglycemia
1717,glucophage,metformin hcl,19758.0,3048173.01,4076.0,747.83439892,2336381.0,1.3713920281,2733.0,250.76806806,1343.0,17.659612807,2015,metformin,Diabetes mellitus
1718,glucophage xr,metformin hcl,12198.0,1710868.54,2571.0,665.44867367,1668849.0,1.046878938,1975.0,248.47847089,596.0,20.810402685,2015,metformin,Diabetes mellitus
1719,glucopro,alcohol antiseptic pads,,,,,,,,,,,2015,,
1720,glucopro,"syring w-ndl,disp,insul,0.3 ml",34.0,653.84,,,2260.0,0.2893097345,,,,,2015,,
1721,glucopro,"syring w-ndl,disp,insul,0.5 ml",,,,,,,,,,,2015,,
1722,glucopro,"syringe and needle,insulin,1ml",,,,,,,,,,,2015,insulin,Diabetes mellitus
1723,glucose,dextrose,,,,,,,,,,,2015,,
1724,glucotrol,glipizide,1709.0,249645.17,376.0,663.94992021,168503.0,1.4799873617,261.0,201.07421456,115.0,25.638869565,2015,glipizide,Diabetes mellitus
1725,glucotrol xl,glipizide,6971.0,821156.66,1424.0,576.65495787,551608.0,1.4895408689,994.0,218.64906439,430.0,17.855837209,2015,glipizide,Diabetes mellitus
1726,glucovance,glyburide/metformin hcl,2684.0,454383.24,557.0,815.76883303,355145.0,1.2793321274,348.0,258.63597701,209.0,15.406220096,2015,metformin,Diabetes mellitus
1727,glumetza,metformin hcl,42491.0,152976713.76,10994.0,13914.56374,4111551.0,39.096713732,7506.0,435.74025313,3488.0,16.964601491,2015,metformin,Diabetes mellitus
1728,glutose 15,dextrose,,,,,,,,,,,2015,,
1729,glyburide,glyburide,825266.0,19765391.43,222923.0,88.664657438,87110071.087,0.2219519765,136666.0,51.017282426,86257.0,6.0235862597,2015,2-18f-fe-5-br-glyburide,Non-insulin dependent diabetes
1730,glyburide micronized,"glyburide,micronized",50878.0,742546.68,13730.0,54.082059723,4439316.021,0.1672199289,10527.0,35.42708369,3203.0,6.341707774,2015,,
1731,glyburide-metformin hcl,glyburide/metformin hcl,330789.0,8494941.85,86339.0,98.390551778,45953253.95,0.1845416543,56322.0,60.891582153,30017.0,6.5965816038,2015,metformin,Diabetes mellitus
1732,glycolax,polyethylene glycol 3350,,,,,,,,,,,2015,polyethylene glycol,Constipation
1733,glycophos,sodium glycerophosphate,,,,,,,,,,,2015,,
1734,glycopyrrolate,glycopyrrolate,161255.0,8522329.89,36834.0,231.37128441,12063351.75,0.7414989359,18707.0,55.647392955,18127.0,3.4868737243,2015,glycopyrrolate,Anesthesia
1735,glydo,lidocaine hcl,189.0,7516.01,136.0,55.264779412,12442.0,0.6040837486,80.0,12.3895,56.0,1.2151785714,2015,lidocaine,Anesthesia
1736,glynase,"glyburide,micronized",241.0,55444.05,60.0,924.0675,24929.0,2.2923088892,48.0,188.77979167,12.0,12.2,2015,,
1737,glyset,miglitol,9722.0,2474263.62,2017.0,1226.704819,1321127.0,1.880777924,1282.0,291.32417317,735.0,20.292653061,2015,miglitol,Diabetes mellitus
1738,glyxambi,empagliflozin/linagliptin,5098.0,3346157.77,2019.0,1657.33421,205645.0,16.271754887,1258.0,224.14890302,761.0,8.8725624179,2015,empagliflozin/linagliptin,Type 2 diabetes
1739,golytely,"peg 3350/na sulf,bicarb,cl/kcl",18464.0,303011.05,16730.0,18.111838016,58926786.1,0.7963038581,8154.0,11.243025509,8576.0,1.4653253265,2015,,
1740,gralise,gabapentin,54913.0,24624445.79,12263.0,2008.0278716,4749459.0,5.1780838051,5594.0,326.85572578,6669.0,16.341580447,2015,gabapentin,Cancers
1741,granisetron hcl,granisetron hcl,6489.0,906839.53,2441.0,371.50328964,129269.0,9.1084430141,1627.0,45.231794714,814.0,3.1041523342,2015,granisetron,Nausea; Vomiting
1742,granisetron hcl,granisetron hcl/pf,420.0,21173.71,112.0,189.05098214,1918.0,11.03947341,46.0,45.00673913,66.0,2.0428787879,2015,granisetron,Nausea; Vomiting
1743,granisol,granisetron hcl,,,,,,,,,,,2015,granisetron,Nausea; Vomiting
1744,granix,tbo-filgrastim,744.0,1624406.02,317.0,5124.3092114,3127.3,519.58310549,179.0,848.51480447,138.0,13.733043478,2015,tbo-filgrastim,Severe neutropaenia in non-myeloid malignancies
1745,grastek,"grass pollen-timothy, standard",385.0,127802.47,119.0,1073.9703361,15600.0,8.1924660256,87.0,236.44045977,32.0,10.5,2015,,
1746,grifulvin v,"griseofulvin, microsize",,,,,,,,,,,2015,griseofulvin,Dermatological disease
1747,griseofulvin,"griseofulvin, microsize",7495.0,1556642.63,4579.0,339.95252894,472202.0,5.5596875143,2013.0,76.051371088,2566.0,2.8084333593,2015,griseofulvin,Dermatological disease
1748,griseofulvin ultramicrosize,griseofulvin ultramicrosize,8480.0,2075986.01,4776.0,434.6704376,441070.14,4.7326791377,2324.0,81.678528399,2452.0,3.3268515498,2015,griseofulvin,Dermatological disease
1749,gris-peg,griseofulvin ultramicrosize,421.0,124659.51,252.0,494.68059524,20445.0,6.1137147308,109.0,136.1733945,143.0,3.2225874126,2015,griseofulvin,Dermatological disease
1750,guaifenesin,guaifenesin,,,,,,,,,,,2015,,
1751,guaifenesin ac,guaifenesin/codeine phosphate,,,,,,,,,,,2015,codeine,Cough
1752,guaifenesin dac,p-ephed hcl/codeine/guaifen,,,,,,,,,,,2015,codeine,Cough
1753,guaifenesin-codeine,guaifenesin/codeine phosphate,,,,,,,,,,,2015,codeine,Cough
1754,guanabenz acetate,guanabenz acetate,,,,,,,,,,,2015,guanabenz,High blood pressure
1755,guanfacine hcl,guanfacine hcl,106700.0,1257286.36,23245.0,54.088464616,6578061.41,0.1944656254,11579.0,29.206789015,11666.0,3.988047317,2015,guanfacine,Hypertension
1756,guanfacine hcl er,guanfacine hcl,13933.0,2354319.38,2812.0,837.24017781,495608.0,4.7668530882,465.0,139.6943871,2347.0,3.9740988496,2015,guanfacine,Hypertension
1757,guanidine hcl,guanidine hcl,34.0,1944.51,,,8540.0,0.2276943794,,,,,2015,,
1758,gynazole 1,butoconazole nitrate,820.0,82496.36,623.0,132.41791332,5462.8,15.101479095,374.0,64.824331551,249.0,3.2406024096,2015,butoconazole,Candida infection
1759,gynazole-1,butoconazole nitrate,,,,,,,,,,,2015,butoconazole,Candida infection
1760,h.p. acthar,corticotropin,11209.0,503999371.37,3104.0,162370.9315,73820.0,6827.4095282,1408.0,8007.2230043,1696.0,145.39981132,2015,corticotropin,Cushing's disease
1761,halac,halobetasol/ammonium lactate,,,,,,,,,,,2015,ammonium lactate,Dermatological disease
1762,halaven,eribulin mesylate,160.0,856896.44,44.0,19474.919091,1700.0,504.05672941,17.0,946.98823529,27.0,3.2222222222,2015,eribulin,Breast cancer
1763,halcion,triazolam,750.0,119852.09,190.0,630.80047368,34976.0,3.4266951624,139.0,173.70374101,51.0,25.798627451,2015,triazolam,Insomnia
1764,haldol,haloperidol lactate,170.0,10883.41,130.0,83.718538462,615.14,17.692574048,22.0,31.783636364,108.0,3.594537037,2015,haloperidol,Schizophrenia
1765,haldol decanoate 100,haloperidol decanoate,1011.0,266411.99,347.0,767.75789625,1877.5,141.8971984,18.0,253.55111111,329.0,9.4234042553,2015,haloperidol,Schizophrenia
1766,haldol decanoate 50,haloperidol decanoate,337.0,43563.14,105.0,414.88704762,574.0,75.893972125,,,,,2015,haloperidol,Schizophrenia
1767,halflytely with flavor packs,bisac/nacl/nahco3/kcl/peg 3350,,,,,,,,,,,2015,,
1768,halflytely-bisacodyl,bisac/nacl/nahco3/kcl/peg 3350,,,,,,,,,,,2015,,
1769,halobetasol propionate,halobetasol propionate,121937.0,17538157.93,63693.0,275.35455906,6514689.39,2.6925717773,45863.0,51.333967468,17830.0,3.973790802,2015,halobetasol propionate,Inflammatory diseases
1770,halog,halcinonide,3962.0,2834232.19,2328.0,1217.4536899,382652.0,7.5304628004,1761.0,142.35174333,567.0,11.231410935,2015,,
1771,halonate,halobetasol/ammonium lactate,,,,,,,,,,,2015,ammonium lactate,Dermatological disease
1772,halonate pac,halobetasol/ammonium lactate,,,,,,,,,,,2015,ammonium lactate,Dermatological disease
1773,haloperidol,haloperidol,1217716.0,42837958.6,190924.0,224.37178458,65414181.505,0.6576144525,48507.0,36.566677593,142417.0,5.9751660265,2015,haloperidol,Schizophrenia
1774,haloperidol,haloperidol lactate,4916.0,158785.6,3160.0,50.248607595,24620.2,6.4494033355,502.0,20.903705179,2658.0,0.6341309255,2015,haloperidol,Schizophrenia
1775,haloperidol decanoate,haloperidol decanoate,218008.0,17042881.25,33986.0,501.46769994,423870.043,39.588418415,2852.0,161.23374474,31134.0,8.53735723,2015,haloperidol,Schizophrenia
1776,haloperidol decanoate 100,haloperidol decanoate,89443.0,7480709.32,16688.0,448.26877517,155277.3,48.176451548,1235.0,161.3128583,15453.0,8.8103035009,2015,haloperidol,Schizophrenia
1777,haloperidol lactate,haloperidol lactate,67172.0,1559071.59,31268.0,49.861570615,3601947.153,2.6479164406,8214.0,15.859150231,23054.0,1.1632085538,2015,haloperidol,Schizophrenia
1778,harvoni,ledipasvir/sofosbuvir,225792.0,7030633485.8,75723.0,92846.737263,6237573.0,1127.1424777,26023.0,5497.0876955,49700.0,86.389773642,2015,sofosbuvir,Chronic HCV infection
1779,havrix,hepatitis a virus vaccine/pf,16197.0,1168433.27,14740.0,79.269556988,16310.61,71.996291597,12450.0,30.956229719,2290.0,2.7772576419,2015,hepatitis a vaccine,Hepatitis A virus infection
1780,healthy accents unifine pentip,"pen needle, diabetic",5296.0,148902.93,2079.0,71.622380952,709814.0,0.2101719677,1172.0,47.522670648,907.0,5.6527122381,2015,,
1781,healthy accents unifine pentip,"pen needle, diabetic, safety",27.0,657.88,19.0,34.625263158,3030.0,0.2171221122,,,,,2015,,
1782,heather,norethindrone,3928.0,92502.56,1015.0,91.135527094,150927.0,0.6128960358,197.0,54.501878173,818.0,5.0166381418,2015,norethindrone,Oral contraceptive
1783,hecoria,tacrolimus,429.0,103378.87,174.0,594.13143678,63755.0,1.6843441113,111.0,136.23306306,63.0,14.20047619,2015,tacrolimus,Ocular allergy
1784,hectorol,doxercalciferol,1611.0,1368713.7,465.0,2943.4703226,63811.0,22.27641125,185.0,325.58918919,280.0,12.803071429,2015,doxercalciferol,Chronic Kidney disease; Kidney transplantation
1785,helidac,bismuth sal/metronid/tetracyc,,,,,,,,,,,2015,bismuth,Diarrhea
1786,hematinic plus,"iron/fa/vit bcomp,c/minerals",,,,,,,,,,,2015,iron,Iron deficiency anaemia
1787,hematinic with folic acid,ferrous fumarate/folic acid,,,,,,,,,,,2015,folic acid,Folate deficiency
1788,hematogen,fe fumarate/vit c/b12/stomc,,,,,,,,,,,2015,,
1789,hematogen fa,iron fumarate/vit c/vit b12/fa,,,,,,,,,,,2015,iron,Iron deficiency anaemia
1790,hematogen forte,iron fumarate/vit c/vit b12/fa,,,,,,,,,,,2015,iron,Iron deficiency anaemia
1791,hematron-af,"iron,carb/dss/b12if/fa/mv-mn",,,,,,,,,,,2015,iron,Iron deficiency anaemia
1792,hemax,"iron,carb/dss/b12if/fa/mv-mn",,,,,,,,,,,2015,iron,Iron deficiency anaemia
1793,hemenatal ob,pnv#21/iron ps& heme polyp/fa,29.0,4569.6,,,1806.0,2.5302325581,,,,,2015,iron,Iron deficiency anaemia
1794,hemenatal ob + dha,pnv combo #22/iron/fa/om3/dha,35.0,3261.63,12.0,271.8025,3480.0,0.93725,,,,,2015,iron,Iron deficiency anaemia
1795,hemetab,iron polysac/iron heme/fa/b12,,,,,,,,,,,2015,iron,Iron deficiency anaemia
1796,hemocyte plus,"fe fumarate/fa/mv, min comb#15",,,,,,,,,,,2015,,
1797,hemocyte-f,ferrous fumarate/folic acid,,,,,,,,,,,2015,folic acid,Folate deficiency
1798,hepagam b,hepatitis b immun glob/maltose,40.0,154969.04,13.0,11920.695385,1143.0,134.46640833,,,,,2015,,
1799,heparin sodium,"heparin sodium,porcine",136245.0,6378685.52,28761.0,221.78246653,3286573.143,1.8987458811,6739.0,58.568197062,22022.0,2.5922745436,2015,heparin,Deep vein thrombosis
1800,heparin sodium,"heparin sodium,porcine/pf",857.0,142675.6,425.0,335.70729412,79163.35,3.3616594472,257.0,54.836031128,168.0,4.8614880952,2015,heparin,Deep vein thrombosis
1801,heparin sodium in 0.45% nacl,"heparin sod,pork in 0.45% nacl",20.0,462.88,,,20000.0,0.0227015556,,,,,2015,heparin,Deep vein thrombosis
